,date,Appliances,lights
16641,2016-05-06 06:30:00,110,10
16642,2016-05-06 06:40:00,80,0
16643,2016-05-06 06:50:00,70,0
16644,2016-05-06 07:00:00,60,0
16645,2016-05-06 07:10:00,60,0
16646,2016-05-06 07:20:00,70,0
16647,2016-05-06 07:30:00,670,0
16648,2016-05-06 07:40:00,470,0
16649,2016-05-06 07:50:00,150,0
16650,2016-05-06 08:00:00,70,0
16651,2016-05-06 08:10:00,110,0
16652,2016-05-06 08:20:00,110,0
16653,2016-05-06 08:30:00,100,0
16654,2016-05-06 08:40:00,100,0
16655,2016-05-06 08:50:00,80,0
16656,2016-05-06 09:00:00,90,0
16657,2016-05-06 09:10:00,110,0
16658,2016-05-06 09:20:00,450,0
16659,2016-05-06 09:30:00,610,0
16660,2016-05-06 09:40:00,290,0
16661,2016-05-06 09:50:00,90,0
16662,2016-05-06 10:00:00,120,0
16663,2016-05-06 10:10:00,110,0
16664,2016-05-06 10:20:00,70,0
16665,2016-05-06 10:30:00,100,0
16666,2016-05-06 10:40:00,70,0
16667,2016-05-06 10:50:00,70,0
16668,2016-05-06 11:00:00,60,0
16669,2016-05-06 11:10:00,60,0
16670,2016-05-06 11:20:00,80,0
16671,2016-05-06 11:30:00,70,0
16672,2016-05-06 11:40:00,80,0
16673,2016-05-06 11:50:00,310,0
16674,2016-05-06 12:00:00,340,0
16675,2016-05-06 12:10:00,110,0
16676,2016-05-06 12:20:00,80,0
16677,2016-05-06 12:30:00,100,0
16678,2016-05-06 12:40:00,120,0
16679,2016-05-06 12:50:00,80,0
16680,2016-05-06 13:00:00,90,0
16681,2016-05-06 13:10:00,90,0
16682,2016-05-06 13:20:00,90,0
16683,2016-05-06 13:30:00,70,0
16684,2016-05-06 13:40:00,70,0
16685,2016-05-06 13:50:00,70,0
16686,2016-05-06 14:00:00,70,0
16687,2016-05-06 14:10:00,70,0
16688,2016-05-06 14:20:00,140,0
16689,2016-05-06 14:30:00,340,0
16690,2016-05-06 14:40:00,190,0
16691,2016-05-06 14:50:00,150,0
16692,2016-05-06 15:00:00,80,0
16693,2016-05-06 15:10:00,80,0
16694,2016-05-06 15:20:00,70,0
16695,2016-05-06 15:30:00,80,10
16696,2016-05-06 15:40:00,70,0
16697,2016-05-06 15:50:00,70,0
16698,2016-05-06 16:00:00,70,0
16699,2016-05-06 16:10:00,70,0
16700,2016-05-06 16:20:00,70,0
16701,2016-05-06 16:30:00,60,0
16702,2016-05-06 16:40:00,70,0
16703,2016-05-06 16:50:00,80,0
16704,2016-05-06 17:00:00,90,10
16705,2016-05-06 17:10:00,90,0
16706,2016-05-06 17:20:00,100,0
16707,2016-05-06 17:30:00,90,0
16708,2016-05-06 17:40:00,100,0
16709,2016-05-06 17:50:00,90,0
16710,2016-05-06 18:00:00,230,0
16711,2016-05-06 18:10:00,230,0
16712,2016-05-06 18:20:00,200,0
16713,2016-05-06 18:30:00,190,10
16714,2016-05-06 18:40:00,100,0
16715,2016-05-06 18:50:00,110,0
16716,2016-05-06 19:00:00,110,0
16717,2016-05-06 19:10:00,110,0
16718,2016-05-06 19:20:00,110,0
16719,2016-05-06 19:30:00,140,0
16720,2016-05-06 19:40:00,150,20
16721,2016-05-06 19:50:00,140,20
16722,2016-05-06 20:00:00,130,20
16723,2016-05-06 20:10:00,130,20
16724,2016-05-06 20:20:00,140,20
16725,2016-05-06 20:30:00,120,0
16726,2016-05-06 20:40:00,100,0
16727,2016-05-06 20:50:00,80,0
16728,2016-05-06 21:00:00,90,0
16729,2016-05-06 21:10:00,80,10
16730,2016-05-06 21:20:00,80,0
16731,2016-05-06 21:30:00,80,0
16732,2016-05-06 21:40:00,50,0
16733,2016-05-06 21:50:00,50,0
16734,2016-05-06 22:00:00,60,0
16735,2016-05-06 22:10:00,50,0
16736,2016-05-06 22:20:00,50,0
16737,2016-05-06 22:30:00,50,0
16738,2016-05-06 22:40:00,50,0
16739,2016-05-06 22:50:00,60,0
16740,2016-05-06 23:00:00,60,0
16741,2016-05-06 23:10:00,60,0
16742,2016-05-06 23:20:00,60,0
16743,2016-05-06 23:30:00,60,10
16744,2016-05-06 23:40:00,50,0
16745,2016-05-06 23:50:00,60,0
16746,2016-05-07 00:00:00,50,0
16747,2016-05-07 00:10:00,50,0
16748,2016-05-07 00:20:00,50,0
16749,2016-05-07 00:30:00,50,0
16750,2016-05-07 00:40:00,60,0
16751,2016-05-07 00:50:00,50,0
16752,2016-05-07 01:00:00,60,0
16753,2016-05-07 01:10:00,60,0
16754,2016-05-07 01:20:00,60,0
16755,2016-05-07 01:30:00,60,0
16756,2016-05-07 01:40:00,60,0
16757,2016-05-07 01:50:00,40,0
16758,2016-05-07 02:00:00,60,0
16759,2016-05-07 02:10:00,40,0
16760,2016-05-07 02:20:00,60,0
16761,2016-05-07 02:30:00,40,0
16762,2016-05-07 02:40:00,60,0
16763,2016-05-07 02:50:00,60,0
16764,2016-05-07 03:00:00,50,0
16765,2016-05-07 03:10:00,70,0
16766,2016-05-07 03:20:00,50,0
16767,2016-05-07 03:30:00,60,0
16768,2016-05-07 03:40:00,50,0
16769,2016-05-07 03:50:00,50,0
16770,2016-05-07 04:00:00,50,0
16771,2016-05-07 04:10:00,60,0
16772,2016-05-07 04:20:00,40,0
16773,2016-05-07 04:30:00,60,0
16774,2016-05-07 04:40:00,60,0
16775,2016-05-07 04:50:00,60,0
16776,2016-05-07 05:00:00,60,0
16777,2016-05-07 05:10:00,50,0
16778,2016-05-07 05:20:00,50,0
16779,2016-05-07 05:30:00,50,0
16780,2016-05-07 05:40:00,50,0
16781,2016-05-07 05:50:00,50,0
16782,2016-05-07 06:00:00,40,0
16783,2016-05-07 06:10:00,50,0
16784,2016-05-07 06:20:00,50,0
16785,2016-05-07 06:30:00,60,0
16786,2016-05-07 06:40:00,60,0
16787,2016-05-07 06:50:00,60,0
16788,2016-05-07 07:00:00,50,0
16789,2016-05-07 07:10:00,60,0
16790,2016-05-07 07:20:00,60,0
16791,2016-05-07 07:30:00,260,0
16792,2016-05-07 07:40:00,360,0
16793,2016-05-07 07:50:00,100,0
16794,2016-05-07 08:00:00,90,0
16795,2016-05-07 08:10:00,90,0
16796,2016-05-07 08:20:00,100,0
16797,2016-05-07 08:30:00,120,0
16798,2016-05-07 08:40:00,200,0
16799,2016-05-07 08:50:00,130,0
16800,2016-05-07 09:00:00,80,0
16801,2016-05-07 09:10:00,210,0
16802,2016-05-07 09:20:00,240,0
16803,2016-05-07 09:30:00,210,0
16804,2016-05-07 09:40:00,80,0
16805,2016-05-07 09:50:00,100,0
16806,2016-05-07 10:00:00,90,0
16807,2016-05-07 10:10:00,110,0
16808,2016-05-07 10:20:00,120,0
16809,2016-05-07 10:30:00,360,0
16810,2016-05-07 10:40:00,270,0
16811,2016-05-07 10:50:00,120,0
16812,2016-05-07 11:00:00,140,0
16813,2016-05-07 11:10:00,120,0
16814,2016-05-07 11:20:00,100,0
16815,2016-05-07 11:30:00,260,0
16816,2016-05-07 11:40:00,250,0
16817,2016-05-07 11:50:00,100,0
16818,2016-05-07 12:00:00,90,0
16819,2016-05-07 12:10:00,80,0
16820,2016-05-07 12:20:00,100,0
16821,2016-05-07 12:30:00,80,0
16822,2016-05-07 12:40:00,90,0
16823,2016-05-07 12:50:00,80,0
16824,2016-05-07 13:00:00,80,10
16825,2016-05-07 13:10:00,80,0
16826,2016-05-07 13:20:00,70,10
16827,2016-05-07 13:30:00,80,0
16828,2016-05-07 13:40:00,70,0
16829,2016-05-07 13:50:00,70,0
16830,2016-05-07 14:00:00,70,0
16831,2016-05-07 14:10:00,80,0
16832,2016-05-07 14:20:00,100,0
16833,2016-05-07 14:30:00,90,0
16834,2016-05-07 14:40:00,90,0
16835,2016-05-07 14:50:00,100,0
16836,2016-05-07 15:00:00,110,0
16837,2016-05-07 15:10:00,110,0
16838,2016-05-07 15:20:00,100,0
16839,2016-05-07 15:30:00,110,0
16840,2016-05-07 15:40:00,100,0
16841,2016-05-07 15:50:00,90,0
16842,2016-05-07 16:00:00,100,0
16843,2016-05-07 16:10:00,90,0
16844,2016-05-07 16:20:00,100,0
16845,2016-05-07 16:30:00,90,0
16846,2016-05-07 16:40:00,90,0
16847,2016-05-07 16:50:00,80,0
16848,2016-05-07 17:00:00,90,0
16849,2016-05-07 17:10:00,80,0
16850,2016-05-07 17:20:00,90,0
16851,2016-05-07 17:30:00,90,0
16852,2016-05-07 17:40:00,80,0
16853,2016-05-07 17:50:00,70,0
16854,2016-05-07 18:00:00,80,0
16855,2016-05-07 18:10:00,560,10
16856,2016-05-07 18:20:00,630,0
16857,2016-05-07 18:30:00,230,0
16858,2016-05-07 18:40:00,100,0
16859,2016-05-07 18:50:00,110,0
16860,2016-05-07 19:00:00,120,0
16861,2016-05-07 19:10:00,130,0
16862,2016-05-07 19:20:00,120,0
16863,2016-05-07 19:30:00,140,0
16864,2016-05-07 19:40:00,100,10
16865,2016-05-07 19:50:00,110,0
16866,2016-05-07 20:00:00,100,0
16867,2016-05-07 20:10:00,100,0
16868,2016-05-07 20:20:00,100,0
16869,2016-05-07 20:30:00,100,0
16870,2016-05-07 20:40:00,70,0
16871,2016-05-07 20:50:00,50,0
16872,2016-05-07 21:00:00,50,10
16873,2016-05-07 21:10:00,60,0
16874,2016-05-07 21:20:00,60,0
16875,2016-05-07 21:30:00,50,0
16876,2016-05-07 21:40:00,60,0
16877,2016-05-07 21:50:00,60,0
16878,2016-05-07 22:00:00,70,10
16879,2016-05-07 22:10:00,60,0
16880,2016-05-07 22:20:00,70,0
16881,2016-05-07 22:30:00,50,0
16882,2016-05-07 22:40:00,50,0
16883,2016-05-07 22:50:00,50,0
16884,2016-05-07 23:00:00,60,0
16885,2016-05-07 23:10:00,50,0
16886,2016-05-07 23:20:00,50,0
16887,2016-05-07 23:30:00,60,0
16888,2016-05-07 23:40:00,60,0
16889,2016-05-07 23:50:00,60,0
16890,2016-05-08 00:00:00,60,0
16891,2016-05-08 00:10:00,60,0
16892,2016-05-08 00:20:00,60,0
16893,2016-05-08 00:30:00,50,0
16894,2016-05-08 00:40:00,60,0
16895,2016-05-08 00:50:00,60,0
16896,2016-05-08 01:00:00,60,0
16897,2016-05-08 01:10:00,50,0
16898,2016-05-08 01:20:00,40,0
16899,2016-05-08 01:30:00,60,0
16900,2016-05-08 01:40:00,50,0
16901,2016-05-08 01:50:00,50,0
16902,2016-05-08 02:00:00,50,0
16903,2016-05-08 02:10:00,60,0
16904,2016-05-08 02:20:00,50,0
16905,2016-05-08 02:30:00,60,0
16906,2016-05-08 02:40:00,60,0
16907,2016-05-08 02:50:00,50,0
16908,2016-05-08 03:00:00,60,0
16909,2016-05-08 03:10:00,50,0
16910,2016-05-08 03:20:00,60,0
16911,2016-05-08 03:30:00,60,0
16912,2016-05-08 03:40:00,50,0
16913,2016-05-08 03:50:00,60,0
16914,2016-05-08 04:00:00,50,0
16915,2016-05-08 04:10:00,40,0
16916,2016-05-08 04:20:00,50,0
16917,2016-05-08 04:30:00,50,0
16918,2016-05-08 04:40:00,50,0
16919,2016-05-08 04:50:00,60,0
16920,2016-05-08 05:00:00,60,0
16921,2016-05-08 05:10:00,60,0
16922,2016-05-08 05:20:00,50,0
16923,2016-05-08 05:30:00,60,0
16924,2016-05-08 05:40:00,50,0
16925,2016-05-08 05:50:00,60,0
16926,2016-05-08 06:00:00,50,0
16927,2016-05-08 06:10:00,60,0
16928,2016-05-08 06:20:00,50,0
16929,2016-05-08 06:30:00,50,0
16930,2016-05-08 06:40:00,50,0
16931,2016-05-08 06:50:00,40,0
16932,2016-05-08 07:00:00,60,0
16933,2016-05-08 07:10:00,40,0
16934,2016-05-08 07:20:00,50,0
16935,2016-05-08 07:30:00,60,0
16936,2016-05-08 07:40:00,90,0
16937,2016-05-08 07:50:00,60,0
16938,2016-05-08 08:00:00,70,0
16939,2016-05-08 08:10:00,60,10
16940,2016-05-08 08:20:00,400,0
16941,2016-05-08 08:30:00,130,0
16942,2016-05-08 08:40:00,370,0
16943,2016-05-08 08:50:00,70,0
16944,2016-05-08 09:00:00,330,0
16945,2016-05-08 09:10:00,230,0
16946,2016-05-08 09:20:00,60,0
16947,2016-05-08 09:30:00,80,0
16948,2016-05-08 09:40:00,80,0
16949,2016-05-08 09:50:00,80,0
16950,2016-05-08 10:00:00,410,0
16951,2016-05-08 10:10:00,180,0
16952,2016-05-08 10:20:00,50,0
16953,2016-05-08 10:30:00,60,0
16954,2016-05-08 10:40:00,50,0
16955,2016-05-08 10:50:00,60,0
16956,2016-05-08 11:00:00,50,0
16957,2016-05-08 11:10:00,50,0
16958,2016-05-08 11:20:00,50,0
16959,2016-05-08 11:30:00,50,0
16960,2016-05-08 11:40:00,60,0
16961,2016-05-08 11:50:00,40,0
16962,2016-05-08 12:00:00,60,0
16963,2016-05-08 12:10:00,50,0
16964,2016-05-08 12:20:00,60,0
16965,2016-05-08 12:30:00,60,0
16966,2016-05-08 12:40:00,60,0
16967,2016-05-08 12:50:00,50,0
16968,2016-05-08 13:00:00,60,0
16969,2016-05-08 13:10:00,60,0
16970,2016-05-08 13:20:00,50,0
16971,2016-05-08 13:30:00,60,0
16972,2016-05-08 13:40:00,60,0
16973,2016-05-08 13:50:00,50,0
16974,2016-05-08 14:00:00,60,0
16975,2016-05-08 14:10:00,60,0
16976,2016-05-08 14:20:00,50,0
16977,2016-05-08 14:30:00,60,0
16978,2016-05-08 14:40:00,50,0
16979,2016-05-08 14:50:00,60,0
16980,2016-05-08 15:00:00,40,0
16981,2016-05-08 15:10:00,50,0
16982,2016-05-08 15:20:00,50,0
16983,2016-05-08 15:30:00,50,0
16984,2016-05-08 15:40:00,50,0
16985,2016-05-08 15:50:00,60,0
16986,2016-05-08 16:00:00,60,0
16987,2016-05-08 16:10:00,50,0
16988,2016-05-08 16:20:00,60,0
16989,2016-05-08 16:30:00,50,0
16990,2016-05-08 16:40:00,60,0
16991,2016-05-08 16:50:00,50,0
16992,2016-05-08 17:00:00,70,0
16993,2016-05-08 17:10:00,50,0
16994,2016-05-08 17:20:00,60,0
16995,2016-05-08 17:30:00,60,0
16996,2016-05-08 17:40:00,60,0
16997,2016-05-08 17:50:00,40,0
16998,2016-05-08 18:00:00,60,0
16999,2016-05-08 18:10:00,40,0
17000,2016-05-08 18:20:00,50,0
17001,2016-05-08 18:30:00,40,0
17002,2016-05-08 18:40:00,50,0
17003,2016-05-08 18:50:00,60,0
17004,2016-05-08 19:00:00,50,0
17005,2016-05-08 19:10:00,60,0
17006,2016-05-08 19:20:00,50,0
17007,2016-05-08 19:30:00,50,0
17008,2016-05-08 19:40:00,60,0
17009,2016-05-08 19:50:00,90,10
17010,2016-05-08 20:00:00,70,0
17011,2016-05-08 20:10:00,90,0
17012,2016-05-08 20:20:00,80,0
17013,2016-05-08 20:30:00,80,10
17014,2016-05-08 20:40:00,70,0
17015,2016-05-08 20:50:00,80,0
17016,2016-05-08 21:00:00,70,0
17017,2016-05-08 21:10:00,80,0
17018,2016-05-08 21:20:00,60,0
17019,2016-05-08 21:30:00,50,0
17020,2016-05-08 21:40:00,60,0
17021,2016-05-08 21:50:00,60,0
17022,2016-05-08 22:00:00,60,0
17023,2016-05-08 22:10:00,60,0
17024,2016-05-08 22:20:00,60,0
17025,2016-05-08 22:30:00,60,0
17026,2016-05-08 22:40:00,50,0
17027,2016-05-08 22:50:00,60,0
17028,2016-05-08 23:00:00,50,0
17029,2016-05-08 23:10:00,60,0
17030,2016-05-08 23:20:00,50,0
17031,2016-05-08 23:30:00,60,0
17032,2016-05-08 23:40:00,60,0
17033,2016-05-08 23:50:00,40,0
17034,2016-05-09 00:00:00,60,0
17035,2016-05-09 00:10:00,50,0
17036,2016-05-09 00:20:00,50,0
17037,2016-05-09 00:30:00,50,0
17038,2016-05-09 00:40:00,60,0
17039,2016-05-09 00:50:00,60,0
17040,2016-05-09 01:00:00,50,0
17041,2016-05-09 01:10:00,70,0
17042,2016-05-09 01:20:00,50,0
17043,2016-05-09 01:30:00,60,0
17044,2016-05-09 01:40:00,60,0
17045,2016-05-09 01:50:00,60,0
17046,2016-05-09 02:00:00,50,0
17047,2016-05-09 02:10:00,60,0
17048,2016-05-09 02:20:00,60,0
17049,2016-05-09 02:30:00,60,0
17050,2016-05-09 02:40:00,50,0
17051,2016-05-09 02:50:00,50,0
17052,2016-05-09 03:00:00,50,0
17053,2016-05-09 03:10:00,60,0
17054,2016-05-09 03:20:00,40,0
17055,2016-05-09 03:30:00,50,0
17056,2016-05-09 03:40:00,60,0
17057,2016-05-09 03:50:00,60,0
17058,2016-05-09 04:00:00,50,0
17059,2016-05-09 04:10:00,60,0
17060,2016-05-09 04:20:00,60,0
17061,2016-05-09 04:30:00,50,0
17062,2016-05-09 04:40:00,60,0
17063,2016-05-09 04:50:00,60,0
17064,2016-05-09 05:00:00,90,0
17065,2016-05-09 05:10:00,70,0
17066,2016-05-09 05:20:00,50,10
17067,2016-05-09 05:30:00,60,10
17068,2016-05-09 05:40:00,70,0
17069,2016-05-09 05:50:00,50,0
17070,2016-05-09 06:00:00,60,10
17071,2016-05-09 06:10:00,40,0
17072,2016-05-09 06:20:00,70,0
17073,2016-05-09 06:30:00,50,0
17074,2016-05-09 06:40:00,60,0
17075,2016-05-09 06:50:00,50,0
17076,2016-05-09 07:00:00,60,10
17077,2016-05-09 07:10:00,50,0
17078,2016-05-09 07:20:00,60,0
17079,2016-05-09 07:30:00,60,0
17080,2016-05-09 07:40:00,60,0
17081,2016-05-09 07:50:00,50,0
17082,2016-05-09 08:00:00,50,0
17083,2016-05-09 08:10:00,70,10
17084,2016-05-09 08:20:00,50,0
17085,2016-05-09 08:30:00,70,0
17086,2016-05-09 08:40:00,60,0
17087,2016-05-09 08:50:00,70,0
17088,2016-05-09 09:00:00,70,0
17089,2016-05-09 09:10:00,70,0
17090,2016-05-09 09:20:00,70,0
17091,2016-05-09 09:30:00,70,0
17092,2016-05-09 09:40:00,60,10
17093,2016-05-09 09:50:00,60,0
17094,2016-05-09 10:00:00,60,0
17095,2016-05-09 10:10:00,60,0
17096,2016-05-09 10:20:00,50,0
17097,2016-05-09 10:30:00,60,0
17098,2016-05-09 10:40:00,50,0
17099,2016-05-09 10:50:00,50,0
17100,2016-05-09 11:00:00,50,0
17101,2016-05-09 11:10:00,50,0
17102,2016-05-09 11:20:00,60,0
17103,2016-05-09 11:30:00,60,20
17104,2016-05-09 11:40:00,80,20
17105,2016-05-09 11:50:00,70,10
17106,2016-05-09 12:00:00,70,0
17107,2016-05-09 12:10:00,60,0
17108,2016-05-09 12:20:00,230,0
17109,2016-05-09 12:30:00,190,30
17110,2016-05-09 12:40:00,180,20
17111,2016-05-09 12:50:00,80,20
17112,2016-05-09 13:00:00,80,10
17113,2016-05-09 13:10:00,60,0
17114,2016-05-09 13:20:00,360,0
17115,2016-05-09 13:30:00,370,0
17116,2016-05-09 13:40:00,110,0
17117,2016-05-09 13:50:00,60,0
17118,2016-05-09 14:00:00,70,0
17119,2016-05-09 14:10:00,240,0
17120,2016-05-09 14:20:00,60,0
17121,2016-05-09 14:30:00,50,0
17122,2016-05-09 14:40:00,60,0
17123,2016-05-09 14:50:00,50,0
17124,2016-05-09 15:00:00,60,0
17125,2016-05-09 15:10:00,80,0
17126,2016-05-09 15:20:00,60,0
17127,2016-05-09 15:30:00,80,0
17128,2016-05-09 15:40:00,70,20
17129,2016-05-09 15:50:00,70,20
17130,2016-05-09 16:00:00,70,30
17131,2016-05-09 16:10:00,70,20
17132,2016-05-09 16:20:00,70,20
17133,2016-05-09 16:30:00,70,20
17134,2016-05-09 16:40:00,100,20
17135,2016-05-09 16:50:00,90,20
17136,2016-05-09 17:00:00,90,30
17137,2016-05-09 17:10:00,90,20
17138,2016-05-09 17:20:00,170,20
17139,2016-05-09 17:30:00,410,20
17140,2016-05-09 17:40:00,540,20
17141,2016-05-09 17:50:00,310,20
17142,2016-05-09 18:00:00,110,10
17143,2016-05-09 18:10:00,110,10
17144,2016-05-09 18:20:00,110,20
17145,2016-05-09 18:30:00,120,20
17146,2016-05-09 18:40:00,160,30
17147,2016-05-09 18:50:00,110,20
17148,2016-05-09 19:00:00,120,20
17149,2016-05-09 19:10:00,110,10
17150,2016-05-09 19:20:00,110,0
17151,2016-05-09 19:30:00,110,0
17152,2016-05-09 19:40:00,100,0
17153,2016-05-09 19:50:00,110,0
17154,2016-05-09 20:00:00,100,0
17155,2016-05-09 20:10:00,100,0
17156,2016-05-09 20:20:00,100,0
17157,2016-05-09 20:30:00,120,20
17158,2016-05-09 20:40:00,80,20
17159,2016-05-09 20:50:00,70,20
17160,2016-05-09 21:00:00,70,30
17161,2016-05-09 21:10:00,70,20
17162,2016-05-09 21:20:00,70,20
17163,2016-05-09 21:30:00,70,20
17164,2016-05-09 21:40:00,80,20
17165,2016-05-09 21:50:00,70,30
17166,2016-05-09 22:00:00,70,20
17167,2016-05-09 22:10:00,80,20
17168,2016-05-09 22:20:00,70,20
17169,2016-05-09 22:30:00,70,20
17170,2016-05-09 22:40:00,80,30
17171,2016-05-09 22:50:00,60,10
17172,2016-05-09 23:00:00,60,0
17173,2016-05-09 23:10:00,60,0
17174,2016-05-09 23:20:00,60,0
17175,2016-05-09 23:30:00,60,0
17176,2016-05-09 23:40:00,50,0
17177,2016-05-09 23:50:00,70,0
17178,2016-05-10 00:00:00,50,0
17179,2016-05-10 00:10:00,50,0
17180,2016-05-10 00:20:00,60,0
17181,2016-05-10 00:30:00,50,0
17182,2016-05-10 00:40:00,50,0
17183,2016-05-10 00:50:00,50,0
17184,2016-05-10 01:00:00,50,0
17185,2016-05-10 01:10:00,50,0
17186,2016-05-10 01:20:00,50,0
17187,2016-05-10 01:30:00,60,0
17188,2016-05-10 01:40:00,50,0
17189,2016-05-10 01:50:00,70,0
17190,2016-05-10 02:00:00,60,0
17191,2016-05-10 02:10:00,50,0
17192,2016-05-10 02:20:00,70,0
17193,2016-05-10 02:30:00,50,0
17194,2016-05-10 02:40:00,60,0
17195,2016-05-10 02:50:00,50,0
17196,2016-05-10 03:00:00,70,0
17197,2016-05-10 03:10:00,50,0
17198,2016-05-10 03:20:00,60,0
17199,2016-05-10 03:30:00,50,0
17200,2016-05-10 03:40:00,60,0
17201,2016-05-10 03:50:00,50,0
17202,2016-05-10 04:00:00,50,0
17203,2016-05-10 04:10:00,50,0
17204,2016-05-10 04:20:00,50,0
17205,2016-05-10 04:30:00,50,0
17206,2016-05-10 04:40:00,50,0
17207,2016-05-10 04:50:00,50,0
17208,2016-05-10 05:00:00,100,0
17209,2016-05-10 05:10:00,50,0
17210,2016-05-10 05:20:00,80,10
17211,2016-05-10 05:30:00,60,0
17212,2016-05-10 05:40:00,80,0
17213,2016-05-10 05:50:00,60,10
17214,2016-05-10 06:00:00,70,0
17215,2016-05-10 06:10:00,70,0
17216,2016-05-10 06:20:00,60,0
17217,2016-05-10 06:30:00,60,10
17218,2016-05-10 06:40:00,60,0
17219,2016-05-10 06:50:00,60,0
17220,2016-05-10 07:00:00,60,10
17221,2016-05-10 07:10:00,80,0
17222,2016-05-10 07:20:00,50,0
17223,2016-05-10 07:30:00,60,0
17224,2016-05-10 07:40:00,50,0
17225,2016-05-10 07:50:00,60,0
17226,2016-05-10 08:00:00,50,0
17227,2016-05-10 08:10:00,60,0
17228,2016-05-10 08:20:00,50,0
17229,2016-05-10 08:30:00,60,0
17230,2016-05-10 08:40:00,60,0
17231,2016-05-10 08:50:00,60,0
17232,2016-05-10 09:00:00,60,0
17233,2016-05-10 09:10:00,60,0
17234,2016-05-10 09:20:00,60,0
17235,2016-05-10 09:30:00,50,0
17236,2016-05-10 09:40:00,50,0
17237,2016-05-10 09:50:00,50,0
17238,2016-05-10 10:00:00,50,0
17239,2016-05-10 10:10:00,50,0
17240,2016-05-10 10:20:00,50,0
17241,2016-05-10 10:30:00,60,0
17242,2016-05-10 10:40:00,50,0
17243,2016-05-10 10:50:00,60,0
17244,2016-05-10 11:00:00,60,0
17245,2016-05-10 11:10:00,60,0
17246,2016-05-10 11:20:00,50,0
17247,2016-05-10 11:30:00,60,0
17248,2016-05-10 11:40:00,60,0
17249,2016-05-10 11:50:00,50,0
17250,2016-05-10 12:00:00,60,0
17251,2016-05-10 12:10:00,60,0
17252,2016-05-10 12:20:00,50,0
17253,2016-05-10 12:30:00,60,0
17254,2016-05-10 12:40:00,60,0
17255,2016-05-10 12:50:00,60,0
17256,2016-05-10 13:00:00,50,0
17257,2016-05-10 13:10:00,60,0
17258,2016-05-10 13:20:00,50,0
17259,2016-05-10 13:30:00,60,0
17260,2016-05-10 13:40:00,50,0
17261,2016-05-10 13:50:00,50,0
17262,2016-05-10 14:00:00,50,0
17263,2016-05-10 14:10:00,50,0
17264,2016-05-10 14:20:00,50,0
17265,2016-05-10 14:30:00,50,0
17266,2016-05-10 14:40:00,60,0
17267,2016-05-10 14:50:00,60,0
17268,2016-05-10 15:00:00,50,0
17269,2016-05-10 15:10:00,60,0
17270,2016-05-10 15:20:00,60,0
17271,2016-05-10 15:30:00,60,0
17272,2016-05-10 15:40:00,60,0
17273,2016-05-10 15:50:00,50,0
17274,2016-05-10 16:00:00,60,0
17275,2016-05-10 16:10:00,50,0
17276,2016-05-10 16:20:00,60,0
17277,2016-05-10 16:30:00,70,0
17278,2016-05-10 16:40:00,70,0
17279,2016-05-10 16:50:00,70,0
17280,2016-05-10 17:00:00,80,0
17281,2016-05-10 17:10:00,70,0
17282,2016-05-10 17:20:00,80,0
17283,2016-05-10 17:30:00,80,0
17284,2016-05-10 17:40:00,100,0
17285,2016-05-10 17:50:00,350,0
17286,2016-05-10 18:00:00,140,0
17287,2016-05-10 18:10:00,80,0
17288,2016-05-10 18:20:00,80,0
17289,2016-05-10 18:30:00,100,0
17290,2016-05-10 18:40:00,110,0
17291,2016-05-10 18:50:00,100,0
17292,2016-05-10 19:00:00,100,0
17293,2016-05-10 19:10:00,100,0
17294,2016-05-10 19:20:00,100,0
17295,2016-05-10 19:30:00,140,0
17296,2016-05-10 19:40:00,90,0
17297,2016-05-10 19:50:00,100,0
17298,2016-05-10 20:00:00,90,0
17299,2016-05-10 20:10:00,100,0
17300,2016-05-10 20:20:00,90,0
17301,2016-05-10 20:30:00,90,0
17302,2016-05-10 20:40:00,100,0
17303,2016-05-10 20:50:00,100,0
17304,2016-05-10 21:00:00,110,10
17305,2016-05-10 21:10:00,70,0
17306,2016-05-10 21:20:00,60,0
17307,2016-05-10 21:30:00,60,0
17308,2016-05-10 21:40:00,50,0
17309,2016-05-10 21:50:00,60,0
17310,2016-05-10 22:00:00,60,0
17311,2016-05-10 22:10:00,60,0
17312,2016-05-10 22:20:00,50,0
17313,2016-05-10 22:30:00,60,0
17314,2016-05-10 22:40:00,60,0
17315,2016-05-10 22:50:00,60,0
17316,2016-05-10 23:00:00,60,0
17317,2016-05-10 23:10:00,50,0
17318,2016-05-10 23:20:00,60,0
17319,2016-05-10 23:30:00,50,0
17320,2016-05-10 23:40:00,70,0
17321,2016-05-10 23:50:00,50,0
17322,2016-05-11 00:00:00,60,0
17323,2016-05-11 00:10:00,40,0
17324,2016-05-11 00:20:00,50,0
17325,2016-05-11 00:30:00,50,0
17326,2016-05-11 00:40:00,60,0
17327,2016-05-11 00:50:00,50,0
17328,2016-05-11 01:00:00,60,0
17329,2016-05-11 01:10:00,50,0
17330,2016-05-11 01:20:00,60,0
17331,2016-05-11 01:30:00,50,0
17332,2016-05-11 01:40:00,70,0
17333,2016-05-11 01:50:00,50,0
17334,2016-05-11 02:00:00,60,0
17335,2016-05-11 02:10:00,50,0
17336,2016-05-11 02:20:00,60,0
17337,2016-05-11 02:30:00,60,0
17338,2016-05-11 02:40:00,60,0
17339,2016-05-11 02:50:00,50,0
